,index,station id,station name,station latitude,station longitude,path_concat,Origin-Destination
2226,340141,3198,Heights-Elevator,40.748715945380226,-74.04044330120088,Heights-Elevator_Washington-St,Origin
2227,340141,3638,Washington-St,40.7242941,-74.0354826,Heights-Elevator_Washington-St,Destination
2228,230231,3198,Heights-Elevator,40.748715945380226,-74.04044330120088,Heights-Elevator_West-St-&-Liberty-St,Origin
2229,230231,3906,West-St-&-Liberty-St,40.711444,-74.014847,Heights-Elevator_West-St-&-Liberty-St,Destination
2230,271109,3198,Heights-Elevator,40.748715945380226,-74.04044330120088,Heights-Elevator_Withers-St-&-Kingsland-Ave,Origin
2231,271109,3817,Withers-St-&-Kingsland-Ave,40.717729999999996,-73.94051,Heights-Elevator_Withers-St-&-Kingsland-Ave,Destination
2232,321261,3198,Heights-Elevator,40.748715945380226,-74.04044330120088,Heights-Elevator_York-St,Origin
2233,321261,3481,York-St,40.71649,-74.04105,Heights-Elevator_York-St,Destination
2234,332577,3206,Hilltop,40.7311689,-74.0575736,Hilltop_5-Corners-Library,Origin
2235,332577,3220,5-Corners-Library,40.73496102000952,-74.05950307846071,Hilltop_5-Corners-Library,Destination
2236,283340,3206,Hilltop,40.7311689,-74.0575736,Hilltop_6-Ave-&-W-33-St,Origin
2237,283340,505,6-Ave-&-W-33-St,40.74901271,-73.98848395,Hilltop_6-Ave-&-W-33-St,Destination
2238,340717,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Astor-Place,Origin
2239,340717,3280,Astor-Place,40.71928220070703,-74.07126188278198,Hilltop_Astor-Place,Destination
2240,342894,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Baldwin-at-Montgomery,Origin
2241,342894,3225,Baldwin-at-Montgomery,40.7236589,-74.0641943,Hilltop_Baldwin-at-Montgomery,Destination
2242,332482,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Bergen-Ave,Origin
2243,332482,3679,Bergen-Ave,40.72210378668603,-74.07145500183104,Hilltop_Bergen-Ave,Destination
2244,340636,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Brunswick-&-6th,Origin
2245,340636,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Hilltop_Brunswick-&-6th,Destination
2246,335259,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Brunswick-St,Origin
2247,335259,3209,Brunswick-St,40.7241765,-74.05065640000001,Hilltop_Brunswick-St,Destination
2248,241743,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Cabrini-Blvd-&-W-177-St,Origin
2249,241743,4069,Cabrini-Blvd-&-W-177-St,40.848282,-73.941343,Hilltop_Cabrini-Blvd-&-W-177-St,Destination
2250,326895,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Christ-Hospital,Origin
2251,326895,3212,Christ-Hospital,40.734785818,-74.050443636,Hilltop_Christ-Hospital,Destination
2252,342530,3206,Hilltop,40.7311689,-74.0575736,Hilltop_City-Hall,Origin
2253,342530,3185,City-Hall,40.717732500000004,-74.04384499999999,Hilltop_City-Hall,Destination
2254,340716,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Columbus-Dr-at-Exchange-Pl,Origin
2255,340716,3792,Columbus-Dr-at-Exchange-Pl,40.71687,-74.03281,Hilltop_Columbus-Dr-at-Exchange-Pl,Destination
2256,341841,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Columbus-Drive,Origin
2257,341841,3275,Columbus-Drive,40.71835519823214,-74.03891444206238,Hilltop_Columbus-Drive,Destination
2258,295230,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Communipaw-&-Berry-Lane,Origin
2259,295230,3277,Communipaw-&-Berry-Lane,40.71435836870427,-74.06661093235016,Hilltop_Communipaw-&-Berry-Lane,Destination
2260,341946,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Dey-St,Origin
2261,341946,3201,Dey-St,40.737711,-74.066921,Hilltop_Dey-St,Destination
2262,344135,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Dixon-Mills,Origin
2263,344135,3279,Dixon-Mills,40.72163014263835,-74.04996782541275,Hilltop_Dixon-Mills,Destination
2264,312091,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Essex-Light-Rail,Origin
2265,312091,3214,Essex-Light-Rail,40.712774200000005,-74.03648570000001,Hilltop_Essex-Light-Rail,Destination
2266,322579,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Fairmount-Ave,Origin
2267,322579,3678,Fairmount-Ave,40.72572613742557,-74.07195925712584,Hilltop_Fairmount-Ave,Destination
2268,318525,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Glenwood-Ave,Origin
2269,318525,3677,Glenwood-Ave,40.72755146730012,-74.07106071710588,Hilltop_Glenwood-Ave,Destination
2270,328228,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Grand-St,Origin
2271,328228,3681,Grand-St,40.71517767732029,-74.03768330812454,Hilltop_Grand-St,Destination
2272,337842,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Grove-St-PATH,Origin
2273,337842,3186,Grove-St-PATH,40.71958611647166,-74.0431174635887,Hilltop_Grove-St-PATH,Destination
2274,343441,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Hamilton-Park,Origin
2275,343441,3203,Hamilton-Park,40.727595965999996,-74.044247311,Hilltop_Hamilton-Park,Destination
2276,321631,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Harborside,Origin
2277,321631,3639,Harborside,40.71925170000001,-74.034234,Hilltop_Harborside,Destination
2278,332120,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Heights-Elevator,Origin
2279,332120,3198,Heights-Elevator,40.748715945380226,-74.04044330120088,Hilltop_Heights-Elevator,Destination
2280,340714,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Hilltop,Origin
2281,340714,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Hilltop,Destination
2282,333291,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Hoboken-Ave-at-Monmouth-St,Origin
2283,333291,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hilltop_Hoboken-Ave-at-Monmouth-St,Destination
2284,336772,3206,Hilltop,40.7311689,-74.0575736,Hilltop_JC-Medical-Center,Origin
2285,336772,3205,JC-Medical-Center,40.71653978099194,-74.0496379137039,Hilltop_JC-Medical-Center,Destination
2286,339064,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Jackson-Square,Origin
2287,339064,3694,Jackson-Square,40.71113,-74.0789,Hilltop_Jackson-Square,Destination
2288,337505,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Jersey-&-3rd,Origin
2289,337505,3272,Jersey-&-3rd,40.723331586464354,-74.04595255851744,Hilltop_Jersey-&-3rd,Destination
2290,314853,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Jersey-&-6th-St,Origin
2291,314853,3270,Jersey-&-6th-St,40.72528910781132,-74.04557168483734,Hilltop_Jersey-&-6th-St,Destination
2292,338082,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Journal-Square,Origin
2293,338082,3640,Journal-Square,40.733670000000004,-74.0625,Hilltop_Journal-Square,Destination
2294,279009,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Lafayette-Park,Origin
2295,279009,3268,Lafayette-Park,40.71346382669195,-74.06285852193831,Hilltop_Lafayette-Park,Destination
2296,336104,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Leonard-Gordon-Park,Origin
2297,336104,3281,Leonard-Gordon-Park,40.74590996631558,-74.05727148056029,Hilltop_Leonard-Gordon-Park,Destination
2298,340236,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Liberty-Light-Rail,Origin
2299,340236,3192,Liberty-Light-Rail,40.711242299999995,-74.0557013,Hilltop_Liberty-Light-Rail,Destination
2300,343820,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Lincoln-Park,Origin
2301,343820,3193,Lincoln-Park,40.7246050998869,-74.07840594649316,Hilltop_Lincoln-Park,Destination
2302,319161,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Manila-&-1st,Origin
2303,319161,3273,Manila-&-1st,40.72165072487999,-74.04288411140442,Hilltop_Manila-&-1st,Destination
2304,329393,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Marin-Light-Rail,Origin
2305,329393,3276,Marin-Light-Rail,40.71458403535893,-74.04281705617905,Hilltop_Marin-Light-Rail,Destination
2306,338294,3206,Hilltop,40.7311689,-74.0575736,Hilltop_McGinley-Square,Origin
2307,338294,3194,McGinley-Square,40.7253399253558,-74.06762212514876,Hilltop_McGinley-Square,Destination
2308,330512,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Monmouth-and-6th,Origin
2309,330512,3278,Monmouth-and-6th,40.72568548362901,-74.0487903356552,Hilltop_Monmouth-and-6th,Destination
2310,342001,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Montgomery-St,Origin
2311,342001,3483,Montgomery-St,40.71942,-74.05099,Hilltop_Montgomery-St,Destination
2312,309313,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Morris-Canal,Origin
2313,309313,3267,Morris-Canal,40.7124188237569,-74.03852552175522,Hilltop_Morris-Canal,Destination
2314,343818,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Newark-Ave,Origin
2315,343818,3211,Newark-Ave,40.72152515,-74.046304543,Hilltop_Newark-Ave,Destination
2316,335437,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Newport-PATH,Origin
2317,335437,3202,Newport-PATH,40.7272235,-74.03375890000001,Hilltop_Newport-PATH,Destination
2318,344078,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Newport-Pkwy,Origin
2319,344078,3199,Newport-Pkwy,40.728744799999994,-74.03210820000001,Hilltop_Newport-Pkwy,Destination
2320,341594,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Oakland-Ave,Origin
2321,341594,3207,Oakland-Ave,40.7376037,-74.05247829999999,Hilltop_Oakland-Ave,Destination
2322,333746,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Paulus-Hook,Origin
2323,333746,3184,Paulus-Hook,40.7141454,-74.0335519,Hilltop_Paulus-Hook,Destination
2324,344291,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Pershing-Field,Origin
2325,344291,3210,Pershing-Field,40.742677141,-74.051788633,Hilltop_Pershing-Field,Destination
2326,340368,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Riverview-Park,Origin
2327,340368,3196,Riverview-Park,40.7443187,-74.04399090000001,Hilltop_Riverview-Park,Destination
2328,344090,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Sip-Ave,Origin
2329,344090,3195,Sip-Ave,40.73089709786179,-74.06391263008119,Hilltop_Sip-Ave,Destination
2330,332946,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Union-St,Origin
2331,332946,3191,Union-St,40.71821129999999,-74.08363940000001,Hilltop_Union-St,Destination
2332,334317,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Van-Vorst-Park,Origin
2333,334317,3213,Van-Vorst-Park,40.71848892,-74.047726625,Hilltop_Van-Vorst-Park,Destination
2334,8579,3206,Hilltop,40.7311689,-74.0575736,Hilltop_W-129-St-&-Convent-Ave,Origin
2335,8579,3649,W-129-St-&-Convent-Ave,40.81439443791581,-73.95324736833571,Hilltop_W-129-St-&-Convent-Ave,Destination
2336,64259,3206,Hilltop,40.7311689,-74.0575736,Hilltop_W-169-St-&-Fort-Washington-Ave,Origin
2337,64259,3992,W-169-St-&-Fort-Washington-Ave,40.8428422,-73.9421253,Hilltop_W-169-St-&-Fort-Washington-Ave,Destination
2338,156993,3206,Hilltop,40.7311689,-74.0575736,Hilltop_W-95-St-&-Broadway,Origin
2339,156993,3314,W-95-St-&-Broadway,40.7937704,-73.971888,Hilltop_W-95-St-&-Broadway,Destination
2340,340806,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Warren-St,Origin
2341,340806,3187,Warren-St,40.721123600000006,-74.03805095,Hilltop_Warren-St,Destination
2342,338551,3206,Hilltop,40.7311689,-74.0575736,Hilltop_Washington-St,Origin
2343,338551,3638,Washington-St,40.7242941,-74.0354826,Hilltop_Washington-St,Destination
2344,317040,3206,Hilltop,40.7311689,-74.0575736,Hilltop_York-St,Origin
2345,317040,3481,York-St,40.71649,-74.04105,Hilltop_York-St,Destination
2346,334670,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_5-Corners-Library,Origin
2347,334670,3220,5-Corners-Library,40.73496102000952,-74.05950307846071,Hoboken-Ave-at-Monmouth-St_5-Corners-Library,Destination
2348,339826,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Astor-Place,Origin
2349,339826,3280,Astor-Place,40.71928220070703,-74.07126188278198,Hoboken-Ave-at-Monmouth-St_Astor-Place,Destination
2350,319653,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Baldwin-at-Montgomery,Origin
2351,319653,3225,Baldwin-at-Montgomery,40.7236589,-74.0641943,Hoboken-Ave-at-Monmouth-St_Baldwin-at-Montgomery,Destination
2352,322209,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Bergen-Ave,Origin
2353,322209,3679,Bergen-Ave,40.72210378668603,-74.07145500183104,Hoboken-Ave-at-Monmouth-St_Bergen-Ave,Destination
2354,284321,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Broadway-&-W-160-St,Origin
2355,284321,4071,Broadway-&-W-160-St,40.835775,-73.9434,Hoboken-Ave-at-Monmouth-St_Broadway-&-W-160-St,Destination
2356,337480,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Brunswick-&-6th,Origin
2357,337480,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Hoboken-Ave-at-Monmouth-St_Brunswick-&-6th,Destination
2358,317824,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Brunswick-St,Origin
2359,317824,3209,Brunswick-St,40.7241765,-74.05065640000001,Hoboken-Ave-at-Monmouth-St_Brunswick-St,Destination
2360,316530,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Christ-Hospital,Origin
2361,316530,3212,Christ-Hospital,40.734785818,-74.050443636,Hoboken-Ave-at-Monmouth-St_Christ-Hospital,Destination
2362,343041,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_City-Hall,Origin
2363,343041,3185,City-Hall,40.717732500000004,-74.04384499999999,Hoboken-Ave-at-Monmouth-St_City-Hall,Destination
2364,341092,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Columbus-Dr-at-Exchange-Pl,Origin
2365,341092,3792,Columbus-Dr-at-Exchange-Pl,40.71687,-74.03281,Hoboken-Ave-at-Monmouth-St_Columbus-Dr-at-Exchange-Pl,Destination
2366,342650,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Columbus-Drive,Origin
2367,342650,3275,Columbus-Drive,40.71835519823214,-74.03891444206238,Hoboken-Ave-at-Monmouth-St_Columbus-Drive,Destination
2368,329472,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Communipaw-&-Berry-Lane,Origin
2369,329472,3277,Communipaw-&-Berry-Lane,40.71435836870427,-74.06661093235016,Hoboken-Ave-at-Monmouth-St_Communipaw-&-Berry-Lane,Destination
2370,284194,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Dey-St,Origin
2371,284194,3201,Dey-St,40.737711,-74.066921,Hoboken-Ave-at-Monmouth-St_Dey-St,Destination
2372,340398,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Dixon-Mills,Origin
2373,340398,3279,Dixon-Mills,40.72163014263835,-74.04996782541275,Hoboken-Ave-at-Monmouth-St_Dixon-Mills,Destination
2374,340999,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Essex-Light-Rail,Origin
2375,340999,3214,Essex-Light-Rail,40.712774200000005,-74.03648570000001,Hoboken-Ave-at-Monmouth-St_Essex-Light-Rail,Destination
2376,337811,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Fairmount-Ave,Origin
2377,337811,3678,Fairmount-Ave,40.72572613742557,-74.07195925712584,Hoboken-Ave-at-Monmouth-St_Fairmount-Ave,Destination
2378,313161,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Glenwood-Ave,Origin
2379,313161,3677,Glenwood-Ave,40.72755146730012,-74.07106071710588,Hoboken-Ave-at-Monmouth-St_Glenwood-Ave,Destination
2380,342664,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Grand-St,Origin
2381,342664,3681,Grand-St,40.71517767732029,-74.03768330812454,Hoboken-Ave-at-Monmouth-St_Grand-St,Destination
2382,343368,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Grove-St-PATH,Origin
2383,343368,3186,Grove-St-PATH,40.71958611647166,-74.0431174635887,Hoboken-Ave-at-Monmouth-St_Grove-St-PATH,Destination
2384,344222,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Hamilton-Park,Origin
2385,344222,3203,Hamilton-Park,40.727595965999996,-74.044247311,Hoboken-Ave-at-Monmouth-St_Hamilton-Park,Destination
2386,342233,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Harborside,Origin
2387,342233,3639,Harborside,40.71925170000001,-74.034234,Hoboken-Ave-at-Monmouth-St_Harborside,Destination
2388,338031,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Heights-Elevator,Origin
2389,338031,3198,Heights-Elevator,40.748715945380226,-74.04044330120088,Hoboken-Ave-at-Monmouth-St_Heights-Elevator,Destination
2390,340592,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Hilltop,Origin
2391,340592,3206,Hilltop,40.7311689,-74.0575736,Hoboken-Ave-at-Monmouth-St_Hilltop,Destination
2392,344216,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Hoboken-Ave-at-Monmouth-St,Origin
2393,344216,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Hoboken-Ave-at-Monmouth-St,Destination
2394,340380,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_JC-Medical-Center,Origin
2395,340380,3205,JC-Medical-Center,40.71653978099194,-74.0496379137039,Hoboken-Ave-at-Monmouth-St_JC-Medical-Center,Destination
2396,319973,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Jackson-Square,Origin
2397,319973,3694,Jackson-Square,40.71113,-74.0789,Hoboken-Ave-at-Monmouth-St_Jackson-Square,Destination
2398,327247,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Jersey-&-3rd,Origin
2399,327247,3272,Jersey-&-3rd,40.723331586464354,-74.04595255851744,Hoboken-Ave-at-Monmouth-St_Jersey-&-3rd,Destination
2400,342382,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Jersey-&-6th-St,Origin
2401,342382,3270,Jersey-&-6th-St,40.72528910781132,-74.04557168483734,Hoboken-Ave-at-Monmouth-St_Jersey-&-6th-St,Destination
2402,321821,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Journal-Square,Origin
2403,321821,3640,Journal-Square,40.733670000000004,-74.0625,Hoboken-Ave-at-Monmouth-St_Journal-Square,Destination
2404,342434,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Lafayette-Park,Origin
2405,342434,3268,Lafayette-Park,40.71346382669195,-74.06285852193831,Hoboken-Ave-at-Monmouth-St_Lafayette-Park,Destination
2406,269452,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Leonard-Gordon-Park,Origin
2407,269452,3281,Leonard-Gordon-Park,40.74590996631558,-74.05727148056029,Hoboken-Ave-at-Monmouth-St_Leonard-Gordon-Park,Destination
2408,338793,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Liberty-Light-Rail,Origin
2409,338793,3192,Liberty-Light-Rail,40.711242299999995,-74.0557013,Hoboken-Ave-at-Monmouth-St_Liberty-Light-Rail,Destination
2410,340622,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Lincoln-Park,Origin
2411,340622,3193,Lincoln-Park,40.7246050998869,-74.07840594649316,Hoboken-Ave-at-Monmouth-St_Lincoln-Park,Destination
2412,333345,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Manila-&-1st,Origin
2413,333345,3273,Manila-&-1st,40.72165072487999,-74.04288411140442,Hoboken-Ave-at-Monmouth-St_Manila-&-1st,Destination
2414,333273,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Marin-Light-Rail,Origin
2415,333273,3276,Marin-Light-Rail,40.71458403535893,-74.04281705617905,Hoboken-Ave-at-Monmouth-St_Marin-Light-Rail,Destination
2416,332033,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_McGinley-Square,Origin
2417,332033,3194,McGinley-Square,40.7253399253558,-74.06762212514876,Hoboken-Ave-at-Monmouth-St_McGinley-Square,Destination
2418,322914,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Monmouth-and-6th,Origin
2419,322914,3278,Monmouth-and-6th,40.72568548362901,-74.0487903356552,Hoboken-Ave-at-Monmouth-St_Monmouth-and-6th,Destination
2420,318300,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Montgomery-St,Origin
2421,318300,3483,Montgomery-St,40.71942,-74.05099,Hoboken-Ave-at-Monmouth-St_Montgomery-St,Destination
2422,338343,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Morris-Canal,Origin
2423,338343,3267,Morris-Canal,40.7124188237569,-74.03852552175522,Hoboken-Ave-at-Monmouth-St_Morris-Canal,Destination
2424,113505,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_NYCBS-DEPOT---DELANCEY,Origin
2425,113505,3245,NYCBS-DEPOT---DELANCEY,40.71644423134479,-73.9823305606842,Hoboken-Ave-at-Monmouth-St_NYCBS-DEPOT---DELANCEY,Destination
2426,343972,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Newark-Ave,Origin
2427,343972,3211,Newark-Ave,40.72152515,-74.046304543,Hoboken-Ave-at-Monmouth-St_Newark-Ave,Destination
2428,343464,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Newport-PATH,Origin
2429,343464,3202,Newport-PATH,40.7272235,-74.03375890000001,Hoboken-Ave-at-Monmouth-St_Newport-PATH,Destination
2430,344016,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Newport-Pkwy,Origin
2431,344016,3199,Newport-Pkwy,40.728744799999994,-74.03210820000001,Hoboken-Ave-at-Monmouth-St_Newport-Pkwy,Destination
2432,344023,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Oakland-Ave,Origin
2433,344023,3207,Oakland-Ave,40.7376037,-74.05247829999999,Hoboken-Ave-at-Monmouth-St_Oakland-Ave,Destination
2434,341938,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Paulus-Hook,Origin
2435,341938,3184,Paulus-Hook,40.7141454,-74.0335519,Hoboken-Ave-at-Monmouth-St_Paulus-Hook,Destination
2436,304388,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Pershing-Field,Origin
2437,304388,3210,Pershing-Field,40.742677141,-74.051788633,Hoboken-Ave-at-Monmouth-St_Pershing-Field,Destination
2438,310622,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Riverview-Park,Origin
2439,310622,3196,Riverview-Park,40.7443187,-74.04399090000001,Hoboken-Ave-at-Monmouth-St_Riverview-Park,Destination
2440,342139,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Sip-Ave,Origin
2441,342139,3195,Sip-Ave,40.73089709786179,-74.06391263008119,Hoboken-Ave-at-Monmouth-St_Sip-Ave,Destination
2442,264726,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Union-St,Origin
2443,264726,3191,Union-St,40.71821129999999,-74.08363940000001,Hoboken-Ave-at-Monmouth-St_Union-St,Destination
2444,339341,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_Van-Vorst-Park,Origin
2445,339341,3213,Van-Vorst-Park,40.71848892,-74.047726625,Hoboken-Ave-at-Monmouth-St_Van-Vorst-Park,Destination
2446,89572,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_W-13-St-&-7-Ave,Origin
2447,89572,223,W-13-St-&-7-Ave,40.73781509,-73.99994661,Hoboken-Ave-at-Monmouth-St_W-13-St-&-7-Ave,Destination
2448,92852,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Hoboken-Ave-at-Monmouth-St_W-169-St-&-Fort-Washington-Ave,Origin
2449,92852,3992,W-169-St-&-Fort-Washington-Ave,40.8428422,-73.9421253,Hoboken-Ave-at-Monmouth-St_W-169-St-&-Fort-Washington-Ave,Destination
